"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Dec 09 18:05:17 GMT 2023","Sat Dec 09 18:05:17 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_02_qr_code_easy_learning_block[chrome--au-NoReg-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Easy learning block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:42 GMT 2023","Sat Dec 09 18:06:42 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_03_button_explore_web_platform[chrome--au-Reg/NoAuth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Explore Web Platform] in Block 'capital.com'
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:05:17 GMT 2023","Sat Dec 09 18:05:17 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_04_qr_code_capital_block[chrome--au-NoReg-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Capital block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:42 GMT 2023","Sat Dec 09 18:06:42 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_05_button_create_account_why_capital[chrome--au-Reg/NoAuth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Create account] in block ""Why choose Capital?""
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:42 GMT 2023","Sat Dec 09 18:06:42 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_04_qr_code_capital_block[chrome--au-Reg/NoAuth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Capital block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:00 GMT 2023","Sat Dec 09 18:06:00 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_02_qr_code_easy_learning_block[chrome--au-Auth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Easy learning block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:00 GMT 2023","Sat Dec 09 18:06:00 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_03_button_explore_web_platform[chrome--au-Auth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Explore Web Platform] in Block 'capital.com'
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:42 GMT 2023","Sat Dec 09 18:06:42 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_02_qr_code_easy_learning_block[chrome--au-Reg/NoAuth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Easy learning block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:00 GMT 2023","Sat Dec 09 18:06:00 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_05_button_create_account_why_capital[chrome--au-Auth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Create account] in block ""Why choose Capital?""
        Language: All. License: All.
        "
"passed","Sat Dec 09 18:06:00 GMT 2023","Sat Dec 09 18:06:42 GMT 2023","42351","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","TC_11.01.06_01 with parameters: en, au, Reg/NoAuth","
        Check: QR code in Investmate block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:05:17 GMT 2023","Sat Dec 09 18:05:17 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_03_button_explore_web_platform[chrome--au-NoReg-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Explore Web Platform] in Block 'capital.com'
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:06:00 GMT 2023","Sat Dec 09 18:06:00 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_04_qr_code_capital_block[chrome--au-Auth-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: QR code in Capital block
        Language: All. License: All.
        "
"skipped","Sat Dec 09 18:05:17 GMT 2023","Sat Dec 09 18:05:17 GMT 2023","0","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","test_05_button_create_account_why_capital[chrome--au-NoReg-aqa.tomelo.an@gmail.com-iT9Vgqi6d$fiZ*Z]","
        Check: Button [Create account] in block ""Why choose Capital?""
        Language: All. License: All.
        "
"passed","Sat Dec 09 18:05:17 GMT 2023","Sat Dec 09 18:06:00 GMT 2023","43116","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","TC_11.01.06_01 with parameters: en, au, Auth","
        Check: QR code in Investmate block
        Language: All. License: All.
        "
"passed","Sat Dec 09 18:04:33 GMT 2023","Sat Dec 09 18:05:17 GMT 2023","43432","tests.US_11_Education.US_11-01-06_investmate_app","us_11-01-06_investmate_app_test","TestInvestmateApp","","","TC_11.01.06_01 with parameters: en, au, NoReg","
        Check: QR code in Investmate block
        Language: All. License: All.
        "
